exchange pair,price,volume,timestamp
igsc-xbt-usd,13.98662756,0,1514764867
okfq-xbt-usd,14751.05,1,1514764867
okfq-xbt-usd,14743.93,1,1514764867
okfq-xbt-usd,14743.93,1,1514764867
okfq-xbt-usd,14743.93,2,1514764867
okfq-xbt-usd,14743.93,1,1514764867
okfq-xbt-usd,14743.93,2,1514764867
ixbx-xbt-usd,13862.87,0.230478582,1514764867
iokf-xbt-usd,13876.53,0,1514764867
bfnx-xbt-usd,13744,0.02047251,1514764867
icnb-xbt-usd,13863.14,0,1514764867
icfb-xbt-usd,13849,0,1514764867
ibpy-xbt-usd,13880,0,1514764867
krkn-xbt-usd,13995.8,0.017,1514764867
base-xbt-usd,13861,0.00072213,1514764867
igsc-xbt-usd,13.98474086,0,1514764868
stmp-xbt-usd,13841.01,0.007,1514764868
okfq-xbt-usd,14769.1,20,1514764868
okfq-xbt-usd,14769.1,1,1514764868
okfq-xbt-usd,14769.26,2,1514764868
okfq-xbt-usd,14769.11,5,1514764868
okfq-xbt-usd,14769.11,5,1514764868
okfq-xbt-usd,14766.35,24,1514764868
okfq-xbt-usd,14766.34,19,1514764868
okfq-xbt-usd,14766.26,5,1514764868
okfq-xbt-usd,14766.26,5,1514764868
okfq-xbt-usd,14766.26,5,1514764868
okfq-xbt-usd,14751.05,1,1514764868
okf0-xbt-usd,13819.35,2,1514764868
okf0-xbt-usd,13819.35,2,1514764868
okf0-xbt-usd,13819.34,52,1514764868
ixbx-xbt-usd,13861,0.000443108,1514764868
bfnx-xbt-usd,13744,0.014,1514764868
bfnx-xbt-usd,13744,0.043,1514764868
bfnx-xbt-usd,13745,0.00308197,1514764868
bfnx-xbt-usd,13744,0.654,1514764868
bfnx-xbt-usd,13744,0.065,1514764868
icnb-xbt-usd,13863.14,0,1514764868
ibpy-xbt-usd,13880,0,1514764868
igsc-xbt-usd,13.98474086,0,1514764869
okfq-xbt-usd,14769.1,1,1514764869
okfq-xbt-usd,14769.1,1,1514764869
okfq-xbt-usd,14769.1,1,1514764869
okf0-xbt-usd,13825.65,5,1514764869
okf0-xbt-usd,13825.65,1,1514764869
ixbx-xbt-usd,13861,0.002675284,1514764869
iokf-xbt-usd,13876.34,0,1514764869
gmni-xbt-usd,13775,0.512,1514764869
bfnx-xbt-usd,13741,0.512,1514764869
bfnx-xbt-usd,13742,0.004,1514764869
bfnx-xbt-usd,13744,0.06,1514764869
bfnx-xbt-usd,13744,0.145,1514764869
bfnx-xbt-usd,13753,0.05787035,1514764869
bfnx-xbt-usd,13745,0.09236711,1514764869
icnb-xbt-usd,13863.14,0,1514764869
icfb-xbt-usd,13836,0,1514764869
ibpy-xbt-usd,13880,0,1514764869
igsc-xbt-usd,13.98474086,0,1514764870
vxbx-xbt-usd,13973.70336,0,1514764870
okfq-xbt-usd,14779.98,1,1514764870
okf0-xbt-usd,13829.59,1,1514764870
okf0-xbt-usd,13829.59,1,1514764870
okf0-xbt-usd,13829.6,1,1514764870
ixbx-xbt-usd,13861,0,1514764870
iokf-xbt-usd,13876.34,0,1514764870
bfnx-xbt-usd,13743,0.05648566,1514764870
bfnx-xbt-usd,13743,0.004,1514764870
bfnx-xbt-usd,13744,0.092367,1514764870
icnb-xbt-usd,13863.14,0,1514764870
icfb-xbt-usd,13836,0,1514764870
ibpy-xbt-usd,13880,0,1514764870
igsc-xbt-usd,13.98474086,0,1514764871
okfq-xbt-usd,14773.43,1,1514764871
okf1-xbt-usd,13879.44,1,1514764871
ixbx-xbt-usd,13861,0,1514764871
iokf-xbt-usd,13876.34,0,1514764871
bfnx-xbt-usd,13744,0.1484,1514764871
bfnx-xbt-usd,13744,0.04792771,1514764871
icnb-xbt-usd,13863.14,0,1514764871
icfb-xbt-usd,13836,0,1514764871
ibpy-xbt-usd,13880,0,1514764871
base-xbt-usd,13861,0.3,1514764871
krkn-xbt-usd,13995.8,0.007,1514764872
igsc-xbt-usd,13.98474086,0,1514764872
okfq-xbt-usd,14773.43,48,1514764872
okf0-xbt-usd,13834.56,13,1514764872
ixbx-xbt-usd,13861,0.183882529,1514764872
iokf-xbt-usd,13876.34,0,1514764872
bfnx-xbt-usd,13766.58127,0.098,1514764872
bfnx-xbt-usd,13758,0.002,1514764872
icnb-xbt-usd,13863.14,0,1514764872
icfb-xbt-usd,13836,0,1514764872
ibpy-xbt-usd,13880,0,1514764872
igsc-xbt-usd,13.98474086,0,1514764873
okfq-xbt-usd,14757.01,22,1514764873
okfq-xbt-usd,14757,83,1514764873
okfq-xbt-usd,14757,200,1514764873
okfq-xbt-usd,14757,115,1514764873
okfq-xbt-usd,14757,100,1514764873
okfq-xbt-usd,14757,1,1514764873
okfq-xbt-usd,14757,1,1514764873
okf0-xbt-usd,13823.17,2,1514764873
ixbx-xbt-usd,13861,0,1514764873
iokf-xbt-usd,13874.8,0,1514764873
bfnx-xbt-usd,13745,0.16587101,1514764873
bfnx-xbt-usd,13766,0.06000485,1514764873
bfnx-xbt-usd,13753,0.13751576,1514764873
bfnx-xbt-usd,13752,0.08374797,1514764873
bfnx-xbt-usd,13752,0.01,1514764873
icnb-xbt-usd,13863.14,0,1514764873
icfb-xbt-usd,13836,0,1514764873
ibpy-xbt-usd,13880,0,1514764873
igsc-xbt-usd,13.98474086,0,1514764874
stmp-xbt-usd,13845,1.25548555,1514764874
okfq-xbt-usd,14773.41,14,1514764874
okf0-xbt-usd,13831.56,1,1514764874
okf0-xbt-usd,13831.56,5,1514764874
okf0-xbt-usd,13831.56,3,1514764874
ixbx-xbt-usd,13861,0,1514764874
iokf-xbt-usd,13874.8,0,1514764874
icnb-xbt-usd,13863.14,0,1514764874
icfb-xbt-usd,13836,0,1514764874
ibpy-xbt-usd,13880,0,1514764874
krkn-xbt-usd,13995.8,0.11639254,1514764875
igsc-xbt-usd,13.98474086,0,1514764875
ixbx-xbt-usd,13861,0.479413443,1514764875
iokf-xbt-usd,13874.8,0,1514764875
bfnx-xbt-usd,13746,1.44,1514764875
bfnx-xbt-usd,13746,0.014,1514764875
bfnx-xbt-usd,13746,0.03653863,1514764875
bfnx-xbt-usd,13746,0.08409787,1514764875
bfnx-xbt-usd,13752,0.064219,1514764875
icnb-xbt-usd,13863.14,0,1514764875
ibpy-xbt-usd,13880,0,1514764875
krkn-xbt-usd,13995.8,0.00083485,1514764875
krkn-xbt-usd,13995.8,0.05893299,1514764875
krkn-xbt-usd,13994.4,0.04985957,1514764875
base-xbt-usd,13862.52,1.0484,1514764875
igsc-xbt-usd,13.98627443,0,1514764876
vxbx-xbt-usd,13973.62936,0,1514764876
ixbx-xbt-usd,13862.52,0.641900783,1514764876
iokf-xbt-usd,13874.8,0,1514764876
icnb-xbt-usd,13863.14,0,1514764876
icfb-xbt-usd,13836,0,1514764876
ibpy-xbt-usd,13880,0,1514764876
igsc-xbt-usd,13.98627443,0,1514764877
ixbx-xbt-usd,13862.52,0,1514764877
iokf-xbt-usd,13874.8,0,1514764877
bfnx-xbt-usd,13751,0.12062043,1514764877
icnb-xbt-usd,13863.14,0,1514764877
icfb-xbt-usd,13836,0,1514764877
ibpy-xbt-usd,13880,0,1514764877
igsc-xbt-usd,13.98627443,0,1514764878
stmp-xbt-usd,13848.2,0.01122383,1514764878
okfq-xbt-usd,14757,94,1514764878
okfq-xbt-usd,14764.36,6,1514764878
okf0-xbt-usd,13831.57,1,1514764878
ixbx-xbt-usd,13862.52,0,1514764878
iokf-xbt-usd,13874.8,0,1514764878
bfnx-xbt-usd,13749,0.43250095,1514764878
icnb-xbt-usd,13863.14,0,1514764878
icfb-xbt-usd,13836,0,1514764878
ibpy-xbt-usd,13880,0,1514764878
igsc-xbt-usd,13.98627443,0,1514764879
okf0-xbt-usd,13831.57,2,1514764879
ixbx-xbt-usd,13862.52,0.004279839,1514764879
iokf-xbt-usd,13874.45,0,1514764879
gmni-xbt-usd,13804.74,0.0081571,1514764879
gmni-xbt-usd,13804.73,0.00090528,1514764879
gmni-xbt-usd,13804.72,0.00039837,1514764879
gmni-xbt-usd,13804.71,0.00061555,1514764879
gmni-xbt-usd,13804.7,0.00054308,1514764879
gmni-xbt-usd,13804.69,0.00061553,1514764879
gmni-xbt-usd,13804.68,0.00010192,1514764879
gmni-xbt-usd,13804.68,0.0008329,1514764879
icnb-xbt-usd,13873.04,0,1514764879
ibpy-xbt-usd,13880,0,1514764879
hitb-xbt-usd,13763.49,0.01,1514764879
igsc-xbt-usd,13.98627443,0,1514764880
okf1-xbt-usd,13879.44,1,1514764880
ixbx-xbt-usd,13862.52,0,1514764880
okcn-xbt-usd,14786.05,0.02,1514764880
iokf-xbt-usd,13874.45,0,1514764880
bfnx-xbt-usd,13748,0.00467581,1514764880
bfnx-xbt-usd,13747,0.00653495,1514764880
bfnx-xbt-usd,13748,0.008157,1514764880
icnb-xbt-usd,13873.04,0,1514764880
icfb-xbt-usd,13836,0,1514764880
ibpy-xbt-usd,13880,0,1514764880
igsc-xbt-usd,13.98627443,0,1514764881
vxbx-xbt-usd,13973.50227,0,1514764881
ixbx-xbt-usd,13862.52,0,1514764881
iokf-xbt-usd,13874.45,0,1514764881
bfnx-xbt-usd,13747,0.01,1514764881
icnb-xbt-usd,13873.04,0,1514764881
icfb-xbt-usd,13836,0,1514764881
ibpy-xbt-usd,13880,0,1514764881
krkn-xbt-usd,13994,0.0051261,1514764881
igsc-xbt-usd,13.98627443,0,1514764882
ixbx-xbt-usd,13862.52,0,1514764882
iokf-xbt-usd,13874.45,0,1514764882
bfnx-xbt-usd,13746,0.016809,1514764882
bfnx-xbt-usd,13746,0.2,1514764882
icnb-xbt-usd,13873.04,0,1514764882
icfb-xbt-usd,13836,0,1514764882
ibpy-xbt-usd,13880,0,1514764882
base-xbt-usd,13861,0.13953586,1514764882
base-xbt-usd,13861.01,0.0001,1514764882
base-xbt-usd,13862.51,0.00862628,1514764882
igsc-xbt-usd,13.98626434,0,1514764883
okfq-xbt-usd,14773.42,1,1514764883
okfq-xbt-usd,14773.42,1,1514764883
okfq-xbt-usd,14759.11,1,1514764883
okf1-xbt-usd,13868.68,2,1514764883
okf1-xbt-usd,13868.68,2,1514764883
ixbx-xbt-usd,13862.51,0.090665331,1514764883
bfnx-xbt-usd,13765,0.1,1514764883
bfnx-xbt-usd,13745,0.31604849,1514764883
icnb-xbt-usd,13873.04,0,1514764883
icfb-xbt-usd,13837,0,1514764883
ibpy-xbt-usd,13880,0,1514764883
igsc-xbt-usd,13.98626434,0,1514764884
okfq-xbt-usd,14750.72,26,1514764884
okfq-xbt-usd,14750.72,100,1514764884
okfq-xbt-usd,14750.73,1,1514764884
okfq-xbt-usd,14750.73,50,1514764884
okfq-xbt-usd,14750.73,33,1514764884
ixbx-xbt-usd,13862.51,0,1514764884
iokf-xbt-usd,13874.45,0,1514764884
bfnx-xbt-usd,13746,0.15028374,1514764884
bfnx-xbt-usd,13762,0.10769429,1514764884
icnb-xbt-usd,13873.04,0,1514764884
icfb-xbt-usd,13837,0,1514764884
ibpy-xbt-usd,13880,0,1514764884
krkn-xbt-usd,13993.4,0.03144,1514764885
igsc-xbt-usd,13.98626434,0,1514764885
okf0-xbt-usd,13831.59,1,1514764885
ixbx-xbt-usd,13862.51,0,1514764885
iokf-xbt-usd,13866.25,0,1514764885
bfnx-xbt-usd,13764,0.01011568,1514764885
bfnx-xbt-usd,13764,0.2,1514764885
icnb-xbt-usd,13873.04,0,1514764885
icfb-xbt-usd,13837,0,1514764885
ibpy-xbt-usd,13880,0,1514764885
krkn-xbt-usd,13993.4,0.007,1514764885
hitb-xbt-usd,13763.31,0.02,1514764886
igsc-xbt-usd,13.98626434,0,1514764886
vxbx-xbt-usd,13973.49232,0,1514764886
ixbx-xbt-usd,13862.51,0,1514764886
iokf-xbt-usd,13866.25,0,1514764886
cexi-xbt-usd,15466.52,0.00997574,1514764886
bfnx-xbt-usd,13761.78163,0.00573403,1514764886
bfnx-xbt-usd,13763,0.05644334,1514764886
icnb-xbt-usd,13873.04,0,1514764886
icfb-xbt-usd,13837,0,1514764886
ibpy-xbt-usd,13880,0,1514764886
hitb-xbt-usd,13742.25,0.01,1514764886
igsc-xbt-usd,13.98626434,0,1514764887
ixbx-xbt-usd,13862.51,0,1514764887
iokf-xbt-usd,13866.25,0,1514764887
icnb-xbt-usd,13873.04,0,1514764887
icfb-xbt-usd,13837,0,1514764887
ibpy-xbt-usd,13880,0,1514764887
igsc-xbt-usd,13.98626434,0,1514764888
okfq-xbt-usd,14779.58,11,1514764888
okfq-xbt-usd,14779.58,18,1514764888
okfq-xbt-usd,14773.44,1,1514764888
okfq-xbt-usd,14773.43,1,1514764888
ixbx-xbt-usd,13862.51,0,1514764888
iokf-xbt-usd,13866.25,0,1514764888
bfnx-xbt-usd,13749.78252,0.03470399,1514764888
icnb-xbt-usd,13873.04,0,1514764888
icfb-xbt-usd,13837,0,1514764888
ibpy-xbt-usd,13880,0,1514764888
krkn-xbt-usd,13993.1,0.01211263,1514764888
krkn-xbt-usd,13993.1,0.18,1514764888
krkn-xbt-usd,13993,5.05184737,1514764888
igsc-xbt-usd,13.98626434,0,1514764889
okfq-xbt-usd,14788.25,10,1514764889
ixbx-xbt-usd,13862.51,0,1514764889
iokf-xbt-usd,13866.25,0,1514764889
bfnx-xbt-usd,13748.5826,0.04904155,1514764889
icnb-xbt-usd,13873.04,0,1514764889
icfb-xbt-usd,13837,0,1514764889
ibpy-xbt-usd,13880,0,1514764889
igsc-xbt-usd,13.98626434,0,1514764890
okfq-xbt-usd,14765.22,16,1514764890
ixbx-xbt-usd,13862.51,0,1514764890
iokf-xbt-usd,13866.25,0,1514764890
bfnx-xbt-usd,13748,0.2,1514764890
bfnx-xbt-usd,13749,0.241463,1514764890
icnb-xbt-usd,13873.04,0,1514764890
icfb-xbt-usd,13837,0,1514764890
ibpy-xbt-usd,13880,0,1514764890
igsc-xbt-usd,13.98626434,0,1514764891
vxbx-xbt-usd,13973.49232,0,1514764891
ixbx-xbt-usd,13862.51,0,1514764891
iokf-xbt-usd,13866.25,0,1514764891
icnb-xbt-usd,13873.04,0,1514764891
icfb-xbt-usd,13837,0,1514764891
ibpy-xbt-usd,13880,0,1514764891
krkn-xbt-usd,13994,0.09941871,1514764891
krkn-xbt-usd,13993,0.23933314,1514764891
krkn-xbt-usd,13993,0.76066686,1514764891
igsc-xbt-usd,13.98626434,0,1514764892
okfq-xbt-usd,14788.47,1,1514764892
ixbx-xbt-usd,13862.51,0,1514764892
iokf-xbt-usd,13860.75,0,1514764892
bfnx-xbt-usd,13757,0.01013676,1514764892
icnb-xbt-usd,13873.04,0,1514764892
icfb-xbt-usd,13837,0,1514764892
ibpy-xbt-usd,13841,0,1514764892
igsc-xbt-usd,13.98626434,0,1514764893
okf1-xbt-usd,13890.58,3,1514764893
ixbx-xbt-usd,13862.51,0,1514764893
bfnx-xbt-usd,13747,0.13352723,1514764893
bfnx-xbt-usd,13747,0.05908346,1514764893
bfnx-xbt-usd,13747,0.01,1514764893
bfnx-xbt-usd,13747,0.00727426,1514764893
bfnx-xbt-usd,13749,0.11011568,1514764893
igsc-xbt-usd,13.98626434,0,1514764894
okfq-xbt-usd,14780.83,1,1514764894
ixbx-xbt-usd,13862.51,0,1514764894
iokf-xbt-usd,13860.75,0,1514764894
bfnx-xbt-usd,13747,0.0183734,1514764894
bfnx-xbt-usd,13747,0.02294247,1514764894
icnb-xbt-usd,13873.04,0,1514764894
icnb-xbt-usd,13873.04,0,1514764894
icfb-xbt-usd,13837,0,1514764894
ibpy-xbt-usd,13841,0,1514764894
krkn-xbt-usd,13993.4,0.01094299,1514764894
igsc-xbt-usd,13.98626434,0,1514764895
ixbx-xbt-usd,13862.51,0,1514764895
iokf-xbt-usd,13860.75,0,1514764895
bfnx-xbt-usd,13747.38269,0.02478245,1514764895
icnb-xbt-usd,13873.04,0,1514764895
icfb-xbt-usd,13837,0,1514764895
ibpy-xbt-usd,13841,0,1514764895
base-xbt-usd,13861,0.1688,1514764895
igsc-xbt-usd,13.98474086,0,1514764896
vxbx-xbt-usd,13973.48084,0,1514764896
okfq-xbt-usd,14780.84,53,1514764896
okfq-xbt-usd,14780.83,1,1514764896
ixbx-xbt-usd,13861,0.103213924,1514764896
